"csu_id","trap_id","year","week","trap_date","county","method","spp","total","test_code","cq","copies_WNV","seq","zone"
"CSU15810","FC-066",2021,28,"2021-07-11","LC","L","Tarsalis",31,0,TRUE,NA,NA,"NE"
"CSU15811","FC-066",2021,28,"2021-07-11","LC","L","Pipiens",24,0,TRUE,NA,NA,"NE"
"CSU00000","FC-066GR",2021,28,"2021-07-11","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE"
"CSU15849","FC-066GR",2021,28,"2021-07-11","LC","G","Pipiens",14,0,TRUE,NA,NA,"NE"
"CSU15846","FC-067",2021,28,"2021-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"NE"
"CSU15847","FC-067",2021,28,"2021-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"NE"
"CSU15848","FC-067",2021,28,"2021-07-11","LC","L","Pipiens",9,0,TRUE,NA,NA,"NE"
"CSU15835","FC-069",2021,28,"2021-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"NE"
"CSU15836","FC-069",2021,28,"2021-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"NE"
"CSU15837","FC-069",2021,28,"2021-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"NE"
"CSU15838","FC-069",2021,28,"2021-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"NE"
"CSU15839","FC-069",2021,28,"2021-07-11","LC","L","Tarsalis",30,0,TRUE,NA,NA,"NE"
"CSU00000","FC-069",2021,28,"2021-07-11","LC","L","Pipiens",0,NA,NA,NA,NA,"NE"
"CSU15842","FC-072",2021,28,"2021-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"NE"
"CSU15843","FC-072",2021,28,"2021-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"NE"
"CSU15844","FC-072",2021,28,"2021-07-11","LC","L","Tarsalis",11,0,TRUE,NA,NA,"NE"
"CSU15845","FC-072",2021,28,"2021-07-11","LC","L","Pipiens",3,0,TRUE,NA,NA,"NE"
"CSU00000","FC-091GR",2021,28,"2021-07-11","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE"
"CSU15841","FC-091GR",2021,28,"2021-07-11","LC","G","Pipiens",20,0,TRUE,NA,NA,"NE"
"CSU00000","FC-092GR",2021,28,"2021-07-11","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE"
"CSU15840","FC-092GR",2021,28,"2021-07-11","LC","G","Pipiens",31,0,TRUE,NA,NA,"NE"
"CSU16004","FC-011",2021,28,"2021-07-13","LC","L","Tarsalis",19,0,TRUE,NA,NA,"NW"
"CSU00000","FC-011",2021,28,"2021-07-13","LC","L","Pipiens",0,NA,NA,NA,NA,"NW"
"CSU16008","FC-015",2021,28,"2021-07-13","LC","L","Tarsalis",8,0,TRUE,NA,NA,"NW"
"CSU00000","FC-015",2021,28,"2021-07-13","LC","L","Pipiens",0,NA,NA,NA,NA,"NW"
"CSU15805","FC-036",2021,28,"2021-07-11","LC","L","Tarsalis",10,0,TRUE,NA,NA,"NW"
"CSU15806","FC-036",2021,28,"2021-07-11","LC","L","Pipiens",5,0,TRUE,NA,NA,"NW"
"CSU16001","FC-041",2021,28,"2021-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"NW"
"CSU16002","FC-041",2021,28,"2021-07-13","LC","L","Tarsalis",25,0,TRUE,NA,NA,"NW"
"CSU16003","FC-041",2021,28,"2021-07-13","LC","L","Pipiens",19,0,TRUE,NA,NA,"NW"
"CSU16009","FC-049",2021,28,"2021-07-13","LC","L","Tarsalis",8,0,TRUE,NA,NA,"NW"
"CSU16010","FC-049",2021,28,"2021-07-13","LC","L","Pipiens",3,0,TRUE,NA,NA,"NW"
"CSU15984","FC-052",2021,28,"2021-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"NW"
"CSU15985","FC-052",2021,28,"2021-07-13","LC","L","Tarsalis",31,0,TRUE,NA,NA,"NW"
"CSU15986","FC-052",2021,28,"2021-07-13","LC","L","Pipiens",4,0,TRUE,NA,NA,"NW"
"CSU15992","FC-061",2021,28,"2021-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"NW"
"CSU15993","FC-061",2021,28,"2021-07-13","LC","L","Tarsalis",38,0,TRUE,NA,NA,"NW"
"CSU15994","FC-061",2021,28,"2021-07-13","LC","L","Pipiens",5,0,TRUE,NA,NA,"NW"
"CSU16012","FC-063",2021,28,"2021-07-13","LC","L","Tarsalis",8,0,TRUE,NA,NA,"NW"
"CSU16013","FC-063",2021,28,"2021-07-13","LC","L","Pipiens",2,0,TRUE,NA,NA,"NW"
"CSU00000","FC-063GR",2021,28,"2021-07-13","LC","G","Tarsalis",0,NA,NA,NA,NA,"NW"
"CSU16007","FC-063GR",2021,28,"2021-07-13","LC","G","Pipiens",22,0,TRUE,NA,NA,"NW"
"CSU15999","FC-073",2021,28,"2021-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"NW"
"CSU16000","FC-073",2021,28,"2021-07-13","LC","L","Tarsalis",29,0,TRUE,NA,NA,"NW"
"CSU00000","FC-073",2021,28,"2021-07-13","LC","L","Pipiens",0,NA,NA,NA,NA,"NW"
"CSU00000","FC-090GR",2021,28,"2021-07-13","LC","G","Tarsalis",0,NA,NA,NA,NA,"NW"
"CSU15995","FC-090GR",2021,28,"2021-07-13","LC","G","Pipiens",50,0,TRUE,NA,NA,"NW"
"CSU15996","FC-090GR",2021,28,"2021-07-13","LC","G","Pipiens",50,0,TRUE,NA,NA,"NW"
"CSU15997","FC-090GR",2021,28,"2021-07-13","LC","G","Pipiens",50,0,TRUE,NA,NA,"NW"
"CSU15998","FC-090GR",2021,28,"2021-07-13","LC","G","Pipiens",16,0,TRUE,NA,NA,"NW"
"CSU15942","FC-004",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15943","FC-004",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15944","FC-004",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15945","FC-004",2021,28,"2021-07-12","LC","L","Tarsalis",11,0,TRUE,NA,NA,"SE"
"CSU15946","FC-004",2021,28,"2021-07-12","LC","L","Pipiens",23,0,TRUE,NA,NA,"SE"
"CSU15914","FC-023",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15915","FC-023",2021,28,"2021-07-12","LC","L","Tarsalis",34,0,TRUE,NA,NA,"SE"
"CSU15916","FC-023",2021,28,"2021-07-12","LC","L","Pipiens",9,0,TRUE,NA,NA,"SE"
"CSU15930","FC-027",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15931","FC-027",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15932","FC-027",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15933","FC-027",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15934","FC-027",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15935","FC-027",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15936","FC-027",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15937","FC-027",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15938","FC-027",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15939","FC-027",2021,28,"2021-07-12","LC","L","Tarsalis",10,0,TRUE,NA,NA,"SE"
"CSU15940","FC-027",2021,28,"2021-07-12","LC","L","Pipiens",50,0,TRUE,NA,NA,"SE"
"CSU15941","FC-027",2021,28,"2021-07-12","LC","L","Pipiens",16,0,TRUE,NA,NA,"SE"
"CSU16029","FC-029",2021,28,"2021-07-14","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU16030","FC-029",2021,28,"2021-07-14","LC","L","Tarsalis",12,0,TRUE,NA,NA,"SE"
"CSU16031","FC-029",2021,28,"2021-07-14","LC","L","Pipiens",12,1,TRUE,NA,NA,"SE"
"CSU00000","FC-029GR",2021,28,"2021-07-14","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE"
"CSU16016","FC-029GR",2021,28,"2021-07-14","LC","G","Pipiens",6,0,TRUE,NA,NA,"SE"
"CSU15900","FC-031",2021,28,"2021-07-12","LC","L","Tarsalis",50,1,TRUE,NA,NA,"SE"
"CSU15901","FC-031",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15902","FC-031",2021,28,"2021-07-12","LC","L","Tarsalis",5,0,TRUE,NA,NA,"SE"
"CSU00000","FC-031",2021,28,"2021-07-12","LC","L","Pipiens",0,NA,NA,NA,NA,"SE"
"CSU15903","FC-039",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15904","FC-039",2021,28,"2021-07-12","LC","L","Tarsalis",35,0,TRUE,NA,NA,"SE"
"CSU15905","FC-039",2021,28,"2021-07-12","LC","L","Pipiens",3,0,TRUE,NA,NA,"SE"
"CSU15947","FC-046",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15948","FC-046",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15949","FC-046",2021,28,"2021-07-12","LC","L","Tarsalis",49,0,TRUE,NA,NA,"SE"
"CSU15950","FC-046",2021,28,"2021-07-12","LC","L","Pipiens",18,0,TRUE,NA,NA,"SE"
"CSU15879","FC-047",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15880","FC-047",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15881","FC-047",2021,28,"2021-07-12","LC","L","Pipiens",5,0,TRUE,NA,NA,"SE"
"CSU15951","FC-050",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15952","FC-050",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15953","FC-050",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15954","FC-050",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15955","FC-050",2021,28,"2021-07-12","LC","L","Tarsalis",7,0,TRUE,NA,NA,"SE"
"CSU15956","FC-050",2021,28,"2021-07-12","LC","L","Pipiens",33,0,TRUE,NA,NA,"SE"
"CSU15893","FC-053",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15894","FC-053",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15895","FC-053",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15896","FC-053",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15897","FC-053",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15898","FC-053",2021,28,"2021-07-12","LC","L","Tarsalis",24,0,TRUE,NA,NA,"SE"
"CSU15899","FC-053",2021,28,"2021-07-12","LC","L","Pipiens",2,0,TRUE,NA,NA,"SE"
"CSU16023","FC-054",2021,28,"2021-07-14","LC","L","Tarsalis",46,0,TRUE,NA,NA,"SE"
"CSU16024","FC-054",2021,28,"2021-07-14","LC","L","Pipiens",1,0,TRUE,NA,NA,"SE"
"CSU15878","FC-059",2021,28,"2021-07-12","LC","L","Tarsalis",24,0,TRUE,NA,NA,"SE"
"CSU00000","FC-059",2021,28,"2021-07-12","LC","L","Pipiens",0,NA,NA,NA,NA,"SE"
"CSU15923","FC-064",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15924","FC-064",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15925","FC-064",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15926","FC-064",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15927","FC-064",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15928","FC-064",2021,28,"2021-07-12","LC","L","Tarsalis",34,0,TRUE,NA,NA,"SE"
"CSU15929","FC-064",2021,28,"2021-07-12","LC","L","Pipiens",7,0,TRUE,NA,NA,"SE"
"CSU15917","FC-074",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15918","FC-074",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15919","FC-074",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15920","FC-074",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15921","FC-074",2021,28,"2021-07-12","LC","L","Tarsalis",30,0,TRUE,NA,NA,"SE"
"CSU15922","FC-074",2021,28,"2021-07-12","LC","L","Pipiens",3,0,TRUE,NA,NA,"SE"
"CSU15882","FC-075",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15883","FC-075",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15884","FC-075",2021,28,"2021-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU15885","FC-075",2021,28,"2021-07-12","LC","L","Tarsalis",13,0,TRUE,NA,NA,"SE"
"CSU15886","FC-075",2021,28,"2021-07-12","LC","L","Pipiens",15,0,TRUE,NA,NA,"SE"
"CSU00000","FC-075GR",2021,28,"2021-07-12","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE"
"CSU15887","FC-075GR",2021,28,"2021-07-12","LC","G","Pipiens",50,0,TRUE,NA,NA,"SE"
"CSU15888","FC-075GR",2021,28,"2021-07-12","LC","G","Pipiens",50,0,TRUE,NA,NA,"SE"
"CSU15889","FC-075GR",2021,28,"2021-07-12","LC","G","Pipiens",15,0,TRUE,NA,NA,"SE"
"CSU00000","FC-088GR",2021,28,"2021-07-12","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE"
"CSU15890","FC-088GR",2021,28,"2021-07-12","LC","G","Pipiens",50,0,TRUE,NA,NA,"SE"
"CSU15891","FC-088GR",2021,28,"2021-07-12","LC","G","Pipiens",50,0,TRUE,NA,NA,"SE"
"CSU15892","FC-088GR",2021,28,"2021-07-12","LC","G","Pipiens",50,0,TRUE,NA,NA,"SE"
"CSU16017","FC-001",2021,28,"2021-07-14","LC","L","Tarsalis",24,0,TRUE,NA,NA,"SW"
"CSU16018","FC-001",2021,28,"2021-07-14","LC","L","Pipiens",3,0,TRUE,NA,NA,"SW"
"CSU16032","FC-037",2021,28,"2021-07-14","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU16033","FC-037",2021,28,"2021-07-14","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU16034","FC-037",2021,28,"2021-07-14","LC","L","Tarsalis",25,0,TRUE,NA,NA,"SW"
"CSU16035","FC-037",2021,28,"2021-07-14","LC","L","Pipiens",9,0,TRUE,NA,NA,"SW"
"CSU16026","FC-057",2021,28,"2021-07-14","LC","L","Tarsalis",18,0,TRUE,NA,NA,"SW"
"CSU00000","FC-057",2021,28,"2021-07-14","LC","L","Pipiens",0,NA,NA,NA,NA,"SW"
"CSU16011","FC-058",2021,28,"2021-07-13","LC","L","Tarsalis",22,0,TRUE,NA,NA,"SW"
"CSU00000","FC-058",2021,28,"2021-07-13","LC","L","Pipiens",0,NA,NA,NA,NA,"SW"
"CSU16005","FC-060",2021,28,"2021-07-13","LC","L","Tarsalis",28,0,TRUE,NA,NA,"SW"
"CSU16006","FC-060",2021,28,"2021-07-13","LC","L","Pipiens",6,0,TRUE,NA,NA,"SW"
"CSU16021","FC-062",2021,28,"2021-07-14","LC","L","Tarsalis",19,0,TRUE,NA,NA,"SW"
"CSU16022","FC-062",2021,28,"2021-07-14","LC","L","Pipiens",1,0,TRUE,NA,NA,"SW"
"CSU16019","FC-068",2021,28,"2021-07-14","LC","L","Tarsalis",13,0,TRUE,NA,NA,"SW"
"CSU16020","FC-068",2021,28,"2021-07-14","LC","L","Pipiens",4,0,TRUE,NA,NA,"SW"
"CSU00000","FC-071",2021,28,"2021-07-14","LC","L","Tarsalis",0,NA,NA,NA,NA,"SW"
"CSU00000","FC-071",2021,28,"2021-07-14","LC","L","Pipiens",0,NA,NA,NA,NA,"SW"
"CSU00000","FC-089GR",2021,28,"2021-07-14","LC","G","Tarsalis",0,NA,NA,NA,NA,"SW"
"CSU16025","FC-089GR",2021,28,"2021-07-14","LC","G","Pipiens",19,0,TRUE,NA,NA,"SW"
"CSU16027","FC-093",2021,28,"2021-07-14","LC","L","Tarsalis",33,0,TRUE,NA,NA,"SW"
"CSU16028","FC-093",2021,28,"2021-07-14","LC","L","Pipiens",1,0,TRUE,NA,NA,"SW"
"CSU00000","BC-01",2021,29,"2021-07-19","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-01",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-02",2021,29,"2021-07-19","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-02",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-03",2021,29,"2021-07-19","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-03",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"BOU00031","BC-04",2021,29,"2021-07-19","BC","L","Tarsalis",15,0,NA,NA,NA,"BC"
"CSU00000","BC-04",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-07",2021,29,"2021-07-19","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-07",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-08",2021,29,"2021-07-19","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-08",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"BOU00030","BC-09",2021,29,"2021-07-19","BC","L","Tarsalis",16,0,NA,NA,NA,"BC"
"CSU00000","BC-09",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-10",2021,29,"2021-07-19","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-10",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-11",2021,29,"2021-07-19","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-11",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-12",2021,29,"2021-07-19","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-12",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-13",2021,29,"2021-07-19","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-13",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-14",2021,29,"2021-07-19","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-14",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"BOU00028","BC-15",2021,29,"2021-07-19","BC","L","Tarsalis",50,0,NA,NA,NA,"BC"
"CSU00000","BC-15",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-16",2021,29,"2021-07-19","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-16",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"BOU00029","BC-17",2021,29,"2021-07-19","BC","L","Tarsalis",45,0,NA,NA,NA,"BC"
"CSU00000","BC-17",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-18",2021,29,"2021-07-19","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-18",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"BOU00027","BC-19",2021,29,"2021-07-19","BC","L","Tarsalis",50,0,NA,NA,NA,"BC"
"CSU00000","BC-19",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-22",2021,29,"2021-07-19","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-22",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-25",2021,29,"2021-07-19","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-25",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-26",2021,29,"2021-07-19","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-26",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-27",2021,29,"2021-07-19","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-27",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-28",2021,29,"2021-07-19","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-28",2021,29,"2021-07-19","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU16188","LC-001",2021,29,"2021-07-20","LC","L","Tarsalis",50,0,TRUE,NA,NA,"BE"
"CSU16189","LC-001",2021,29,"2021-07-20","LC","L","Tarsalis",50,0,TRUE,NA,NA,"BE"
"CSU16190","LC-001",2021,29,"2021-07-20","LC","L","Tarsalis",50,0,TRUE,NA,NA,"BE"
"CSU16191","LC-001",2021,29,"2021-07-20","LC","L","Tarsalis",39,0,TRUE,NA,NA,"BE"
"CSU16192","LC-001",2021,29,"2021-07-20","LC","L","Pipiens",5,0,TRUE,NA,NA,"BE"
"CSU16194","LC-049",2021,29,"2021-07-20","LC","L","Tarsalis",27,0,TRUE,NA,NA,"BE"
"CSU00000","LC-049",2021,29,"2021-07-20","LC","L","Pipiens",0,NA,NA,NA,NA,"BE"
"CSU16183","LC-053",2021,29,"2021-07-20","LC","L","Tarsalis",50,0,TRUE,NA,NA,"BE"
"CSU16184","LC-053",2021,29,"2021-07-20","LC","L","Tarsalis",50,0,TRUE,NA,NA,"BE"
"CSU16185","LC-053",2021,29,"2021-07-20","LC","L","Tarsalis",50,0,TRUE,NA,NA,"BE"
"CSU16186","LC-053",2021,29,"2021-07-20","LC","L","Tarsalis",28,1,TRUE,NA,NA,"BE"
"CSU16187","LC-053",2021,29,"2021-07-20","LC","L","Pipiens",1,0,TRUE,NA,NA,"BE"
"CSU16180","LC-054",2021,29,"2021-07-20","LC","L","Tarsalis",50,0,TRUE,NA,NA,"BE"
"CSU16181","LC-054",2021,29,"2021-07-20","LC","L","Tarsalis",35,0,TRUE,NA,NA,"BE"
"CSU16182","LC-054",2021,29,"2021-07-20","LC","L","Pipiens",16,0,TRUE,NA,NA,"BE"
"CSU00000","LC-055",2021,29,"2021-07-20","LC","L","Tarsalis",0,NA,NA,NA,NA,"BE"
"CSU00000","LC-055",2021,29,"2021-07-20","LC","L","Pipiens",0,NA,NA,NA,NA,"BE"
"CSU16193","WC-055",2021,29,"2021-07-20","WC","L","Tarsalis",13,0,TRUE,NA,NA,"BE"
"CSU00000","WC-055",2021,29,"2021-07-20","WC","L","Pipiens",0,NA,NA,NA,NA,"BE"
"CSU16177","LV-020",2021,29,"2021-07-20","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU16178","LV-020",2021,29,"2021-07-20","LC","L","Tarsalis",35,0,TRUE,NA,NA,"LV"
"CSU16179","LV-020",2021,29,"2021-07-20","LC","L","Pipiens",1,0,TRUE,NA,NA,"LV"
"CSU16036","LV-069",2021,29,"2021-07-18","LC","L","Tarsalis",50,1,TRUE,NA,NA,"LV"
"CSU16037","LV-069",2021,29,"2021-07-18","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU16038","LV-069",2021,29,"2021-07-18","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU16039","LV-069",2021,29,"2021-07-18","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU16040","LV-069",2021,29,"2021-07-18","LC","L","Tarsalis",12,0,TRUE,NA,NA,"LV"
"CSU16041","LV-069",2021,29,"2021-07-18","LC","L","Pipiens",26,0,TRUE,NA,NA,"LV"
"CSU00000","LV-074",2021,29,"2021-07-18","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-074",2021,29,"2021-07-18","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-074GR",2021,29,"2021-07-18","LC","G","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-074GR",2021,29,"2021-07-18","LC","G","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-078",2021,29,"2021-07-18","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-078",2021,29,"2021-07-18","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-079GR",2021,29,"2021-07-18","LC","G","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-079GR",2021,29,"2021-07-18","LC","G","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-087",2021,29,"2021-07-18","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-087",2021,29,"2021-07-18","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU16099","LV-089",2021,29,"2021-07-19","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU16100","LV-089",2021,29,"2021-07-19","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU16101","LV-089",2021,29,"2021-07-19","LC","L","Tarsalis",23,0,TRUE,NA,NA,"LV"
"CSU16102","LV-089",2021,29,"2021-07-19","LC","L","Pipiens",20,0,TRUE,NA,NA,"LV"
"CSU16044","LV-095",2021,29,"2021-07-18","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU16045","LV-095",2021,29,"2021-07-18","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU16046","LV-095",2021,29,"2021-07-18","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU16047","LV-095",2021,29,"2021-07-18","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU16048","LV-095",2021,29,"2021-07-18","LC","L","Tarsalis",13,0,TRUE,NA,NA,"LV"
"CSU16049","LV-095",2021,29,"2021-07-18","LC","L","Pipiens",3,0,TRUE,NA,NA,"LV"
